ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,TotalSpendings,Age,Tenure,TotalChildren,TotalSpent,TotalPurchases,Education_Encoded,Marital_Status_Encoded,Cluster
10232,1963,PhD,Divorced,10.795485591841238,0,1,2013-11-05,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,331,62,5.4680601411351315,1,5.805134968916488,12,3.0,0.0,2
4184,1950,PhD,Together,10.86203285230712,0,1,2014-06-07,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,265,75,3.1354942159291497,1,5.583496308781699,10,3.0,1.0,8
9120,1962,Graduation,Single,11.105949215663113,0,1,2012-12-05,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,1065,63,6.349138991379798,1,6.97166860472579,15,1.0,0.0,5
891,1951,Master,Together,10.285308664729895,1,1,2013-09-07,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,11,74,5.69035945432406,2,2.4849066497880004,3,2.0,1.0,0
10381,1979,Graduation,Single,10.772518947926022,0,1,2013-07-05,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,21,46,5.886104031450156,1,3.091042453358316,3,1.0,0.0,0
3525,1970,Graduation,Together,10.5506169722625,1,1,2012-12-07,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,17,55,6.345636360828596,2,2.8903717578961645,3,1.0,1.0,6
6818,1974,Graduation,Married,10.714195521835219,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,369,51,6.486160788944089,1,5.91350300563827,11,1.0,1.0,7
3526,1968,PhD,Married,10.556957915943174,1,1,2014-01-27,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,57,5.0369526024136295,2,3.6635616461296463,4,3.0,1.0,0
8181,1978,2n Cycle,Single,10.560852102956302,1,0,2013-09-13,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,177,47,5.66988092298052,1,5.181783550292085,8,,0.0,7
1029,1970,PhD,Together,11.073086279770727,0,1,2013-08-01,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,279,55,5.808142489980444,1,5.634789603169249,11,3.0,1.0,2
7369,1981,Master,Married,10.51759152575562,1,0,2013-10-02,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,62,44,5.602118820879701,1,4.143134726391533,5,2.0,1.0,0
2574,1977,PhD,Married,11.034841275759762,0,1,2013-01-31,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,1230,48,6.244166900663736,1,7.115582126184454,18,3.0,1.0,5
8159,1968,Graduation,Married,10.845212085667093,1,1,2014-04-01,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,182,57,4.499809670330265,2,5.209486152841421,8,1.0,1.0,0
1160,1970,Graduation,Married,9.4925826756776,1,1,2013-08-23,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,3,11,0,49,55,5.739792912179234,2,3.912023005428146,6,1.0,1.0,6
10242,1966,PhD,Together,10.767916407357609,1,1,2013-09-16,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,3,11,0,75,59,5.659482215759621,2,4.330733340286331,6,3.0,1.0,0
5253,1956,Master,Together,10.907862419122868,1,1,2013-07-09,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,3,11,0,227,69,5.87493073085203,2,5.429345628954441,10,2.0,1.0,7
5966,1974,PhD,Married,10.71902934130968,1,1,2012-11-10,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,3,11,0,215,51,6.391917113392602,2,5.375278407684165,10,3.0,1.0,7
5314,1951,Graduation,Together,10.613737640995735,0,1,2013-03-18,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,3,11,0,444,74,6.150602768446279,1,6.09807428216624,13,1.0,1.0,7
5081,1967,2n Cycle,Together,10.775241063642547,1,1,2013-10-20,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,47,58,5.53338948872752,2,3.871201010907891,4,,1.0,6
5123,1951,Master,Married,10.22015787614662,0,0,2013-04-15,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,3,11,0,143,74,6.089044875446846,0,4.969813299576001,6,2.0,1.0,7
5756,1983,Graduation,Together,10.582890715303813,1,0,2014-04-03,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,55,42,4.477336814478207,1,4.02535169073515,5,1.0,1.0,4
8036,1971,2n Cycle,Together,10.198058343191331,1,1,2014-04-18,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,3,11,0,63,54,4.290459441148391,2,4.1588830833596715,7,,1.0,4
9058,1955,Graduation,Widow,11.287291314687705,0,0,2012-09-23,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,3,11,1,1867,70,6.4692503167957724,0,7.532623618788788,21,1.0,0.0,9
5057,1961,Master,Married,11.031577734023836,0,1,2013-09-14,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,3,11,0,611,64,5.666426688112432,1,6.416732282512326,18,2.0,1.0,2
254,1955,Graduation,Together,10.894217630225118,0,1,2014-05-17,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,3,11,0,473,70,3.784189633918261,1,6.161207321695077,15,1.0,1.0,8
4179,1959,Graduation,Together,10.095016590080995,0,0,2013-08-20,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,3,11,0,55,66,5.749392985908253,0,4.02535169073515,5,1.0,1.0,8
3710,1984,PhD,Single,10.588728561524976,1,0,2012-10-12,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,3,11,1,81,41,6.439350371100098,1,4.406719247264253,5,3.0,0.0,7
7627,1975,Master,Married,11.431324877765622,0,0,2012-12-12,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,3,11,1,2086,50,6.336825731146441,0,7.643482907077201,21,2.0,1.0,9
4501,1965,Master,Single,11.154577694064903,0,0,2013-11-10,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,3,11,0,1478,60,5.44673737166631,0,7.2991214627108,19,2.0,0.0,9
6424,1977,Graduation,Together,10.409672424652523,1,0,2014-01-30,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,3,11,0,49,48,5.017279836814924,1,3.912023005428146,4,1.0,1.0,8
3075,1972,PhD,Married,11.001666413954883,0,0,2013-09-11,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,3,11,0,382,53,5.676753802268282,0,5.948034989180646,14,3.0,1.0,1
4992,1975,Master,Together,9.767667829393593,1,0,2013-09-19,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,3,11,1,69,50,5.648974238161206,1,4.248495242049359,6,2.0,1.0,0
5252,1969,Graduation,Divorced,10.082093883082601,1,0,2012-10-26,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,3,11,0,67,56,6.416732282512326,1,4.219507705176107,5,1.0,0.0,6
7444,1969,Master,Married,10.649464346740606,1,1,2013-10-19,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,30,56,5.537334267018537,2,3.4339872044851463,4,2.0,1.0,6
6919,1978,2n Cycle,Married,10.174468433264497,1,0,2013-06-04,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,3,11,0,63,47,5.968707559985366,1,4.1588830833596715,6,,1.0,0
3537,1981,Graduation,Together,10.344641503052799,1,0,2012-08-17,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,3,11,0,79,44,6.525029657843462,1,4.382026634673881,7,1.0,1.0,6
10277,1961,Graduation,Single,10.31168226521516,0,1,2013-02-21,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,64,6.202535517187923,1,3.7612001156935624,4,1.0,0.0,6
2453,1960,Graduation,Together,11.047837732878092,0,1,2012-08-31,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,819,65,6.504288173536645,1,6.709304340258298,20,1.0,1.0,5
7972,1955,Graduation,Single,11.196939935334811,0,0,2013-09-17,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1151,70,5.655991810819852,0,7.049254841255837,16,1.0,0.0,9
895,1948,PhD,Married,11.026271993175223,0,2,2012-12-09,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,3,11,0,594,77,6.342121418721152,2,6.38856140554563,17,3.0,1.0,7
1177,1966,Master,Together,10.812129103878668,1,1,2013-01-26,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,3,11,0,129,59,6.253828811575473,2,4.867534450455582,7,2.0,1.0,6
7141,1986,Master,Single,9.993739506513155,1,0,2012-12-29,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,3,11,1,213,39,6.306275286948016,1,5.365976015021851,8,2.0,0.0,6
7232,1973,Graduation,Widow,10.65561093819637,0,1,2014-02-11,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,3,11,0,67,52,4.9344739331306915,1,4.219507705176107,5,1.0,0.0,0
8477,1956,Graduation,Divorced,10.171642709679686,2,1,2013-03-11,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,28,69,6.16541785423142,3,3.367295829986474,4,1.0,0.0,6
2457,1975,Basic,Married,10.335334901918412,0,1,2012-10-26,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45,50,6.416732282512326,1,3.828641396489095,4,0.0,1.0,6
988,1965,Graduation,Married,11.304288679856738,0,0,2014-05-07,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,3,11,0,1193,60,3.9889840465642745,0,7.085064293952548,17,1.0,1.0,1
7930,1969,Master,Single,10.19906338710701,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,268,56,5.752572638825633,0,5.594711379601839,10,2.0,0.0,2
4587,1944,Master,Widow,10.7145733122105,0,0,2013-07-18,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,3,11,0,266,81,5.849324779946859,0,5.58724865840025,11,2.0,0.0,2
6682,1973,Basic,Married,9.85108838373692,1,0,2012-12-11,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,3,11,0,37,52,6.338594078203183,1,3.6375861597263857,4,0.0,1.0,6
6222,1967,Graduation,Married,10.024598378285186,2,1,2013-10-28,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,37,58,5.501258210544727,3,3.6375861597263857,5,1.0,1.0,6
10299,1969,PhD,Single,10.78396456087112,0,0,2012-11-09,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,3,11,1,882,56,6.393590753950631,0,6.78332520060396,22,3.0,0.0,5
3083,1974,Graduation,Married,10.732868720419352,1,1,2013-07-26,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,3,11,0,373,51,5.82600010738045,2,5.924255797414532,13,1.0,1.0,7
8953,1965,Master,Single,10.485479683729912,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,35,60,6.040254711277414,3,3.58351893845611,4,2.0,0.0,6
1503,1976,PhD,Together,11.997805391362945,1,1,2013-06-03,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,3,11,0,107,49,5.971261839790462,2,4.68213122712422,1,3.0,1.0,8
8650,1978,Graduation,Widow,10.8997532974849,1,1,2013-03-18,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,3,11,0,42,47,6.150602768446279,2,3.7612001156935624,4,1.0,0.0,0
10862,1960,Master,Married,10.326235776766852,0,1,2012-08-17,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,3,11,0,326,65,6.525029657843462,1,5.7899601708972535,12,2.0,1.0,2
2782,1961,PhD,Married,10.905166678408571,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,404,64,5.869296913133774,1,6.003887067106539,14,3.0,1.0,2
6941,1971,Graduation,Single,10.361956158466594,0,0,2013-07-14,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,3,11,0,95,54,5.860786223465865,0,4.564348191467836,5,1.0,0.0,7
10972,1949,Graduation,Widow,11.18856557679256,0,0,2014-03-10,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,3,11,0,939,76,4.718498871295094,0,6.84587987526405,13,1.0,0.0,1
10708,1978,2n Cycle,Single,10.518024332514162,1,0,2013-12-28,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,47,5.214935757608986,1,3.5263605246161616,4,,0.0,0
6583,1955,2n Cycle,Married,11.193215945679688,0,0,2013-06-03,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,981,70,5.971261839790462,0,6.889591308354466,20,,1.0,9
3641,1976,Graduation,Married,9.519661619531444,1,0,2013-01-20,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,36,49,6.26530121273771,1,3.6109179126442243,5,1.0,1.0,6
10156,1975,Graduation,Single,11.340914570141992,0,1,2013-06-03,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,3,11,0,1237,50,5.971261839790462,1,7.121252453244542,19,1.0,0.0,9
4299,1960,Graduation,Together,11.17004071204347,0,1,2012-09-21,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,3,11,1,1825,65,6.472346294500901,1,7.509883061154913,27,1.0,1.0,5
3469,1977,PhD,Divorced,10.448366716426971,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,103,48,6.495265555937008,2,4.6443908991413725,6,3.0,0.0,6
5063,1977,Graduation,Single,10.267088456545594,1,0,2012-12-18,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,3,11,0,191,48,6.326149473155099,1,5.2574953720277815,9,1.0,0.0,7
10727,1970,PhD,Married,11.14309290949077,1,0,2013-11-19,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,1586,55,5.407171771460119,1,7.369600720526409,23,3.0,1.0,5
9624,1958,PhD,Together,11.089637468588725,0,0,2014-06-13,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,3,11,0,963,67,2.833213344056216,0,6.871091294610546,13,3.0,1.0,3
5156,1970,2n Cycle,Married,11.042393696283407,0,1,2014-01-15,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,889,55,5.111987788356544,1,6.7912214627261855,21,,1.0,2
4376,1960,2n Cycle,Single,10.380311619626104,0,0,2014-02-15,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,3,11,1,93,65,4.90527477843843,0,4.543294782270004,6,,0.0,8
8923,1973,Graduation,Single,11.337595410565024,0,0,2013-04-18,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,3,11,1,1587,52,6.082218910376446,0,7.370230641807081,20,1.0,0.0,9
8461,1962,Graduation,Divorced,10.738633302789303,2,1,2014-03-10,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,16,63,4.718498871295094,3,2.833213344056216,3,1.0,0.0,0
6945,1952,Graduation,Single,11.345393993648909,0,0,2013-06-04,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,3,11,0,1375,73,5.968707559985366,0,7.226936018493289,31,1.0,0.0,9
944,1962,Graduation,Married,10.936351699882175,0,1,2013-01-08,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,3,11,0,393,63,6.2878585601617845,1,5.976350909297934,13,1.0,1.0,2
1907,1950,Master,Divorced,11.052808798233297,0,1,2012-09-28,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,3,11,1,1477,75,6.461468176353717,1,7.298445101508147,21,2.0,0.0,5
701,1971,Graduation,Married,11.2076495241174,0,1,2013-11-06,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,3,11,0,1179,54,5.4638318050256105,1,7.07326971745971,16,1.0,1.0,2
3856,1960,Graduation,Together,11.056935188442845,0,1,2012-10-05,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,3,11,0,1005,65,6.450470422144176,1,6.913737350659685,22,1.0,1.0,9
4149,1948,PhD,Together,11.240342163551318,0,0,2014-05-13,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,3,11,0,1348,77,3.871201010907891,0,7.207118856207756,20,3.0,1.0,1
2131,1959,PhD,Divorced,11.04866531035156,0,1,2012-12-30,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,3,11,0,1307,66,6.304448802421981,1,7.176254532017144,19,3.0,0.0,5
2942,1964,Graduation,Single,10.734372889867487,0,1,2013-05-07,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,3,11,0,486,61,6.037870919922137,1,6.18826412308259,13,1.0,0.0,2
1173,1947,Master,Together,11.259747873506827,0,0,2013-03-10,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,3,11,1,2252,78,6.1675164908883415,0,7.720017940432244,12,2.0,1.0,9
4381,1971,PhD,Married,10.746433098184468,1,1,2013-08-18,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,3,11,0,235,54,5.755742213586912,2,5.4638318050256105,10,3.0,1.0,0
4611,1970,Graduation,Together,11.566200793829088,0,0,2013-01-21,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,3,11,1,1724,55,6.263398262591624,0,7.45298232946546,30,1.0,1.0,9
3376,1970,Master,Divorced,10.92022072614414,1,0,2013-12-13,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,3,11,0,235,55,5.293304824724492,1,5.4638318050256105,10,2.0,0.0,8
4679,1977,Master,Married,11.273538195921754,0,1,2014-05-23,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,3,11,0,1092,48,3.6375861597263857,1,6.996681488176539,25,2.0,1.0,1
10928,1958,Graduation,Together,11.110759907353348,0,1,2013-09-16,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,3,11,0,599,67,5.659482215759621,1,6.396929655216146,15,1.0,1.0,2
4248,1960,Master,Single,11.500630186876077,0,0,2014-02-17,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,2008,65,4.890349128221754,0,7.605392364814935,19,2.0,0.0,1
6728,1985,Graduation,Together,10.278630900757904,1,0,2012-08-27,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,3,11,0,48,40,6.51025834052315,1,3.8918202981106265,4,1.0,1.0,6
6661,1974,Graduation,Married,11.119082556689852,0,1,2012-08-12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0,1174,51,6.532334292222349,1,7.069023426578259,27,1.0,1.0,5
4725,1950,PhD,Together,10.832042767230265,0,1,2014-04-13,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,3,11,0,67,75,4.356708826689592,1,4.219507705176107,6,3.0,1.0,8
3277,1955,Graduation,Divorced,10.808353266740815,0,1,2012-08-03,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,3,11,0,365,70,6.54534966033442,1,5.902633333401366,13,1.0,0.0,7
5555,1975,Graduation,Divorced,11.944220749779412,0,0,2014-02-07,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,6,50,4.962844630259907,0,1.9459101490553132,0,1.0,0.0,4
2564,1953,Graduation,Together,11.023192485743465,0,1,2014-01-04,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,3,11,0,165,72,5.176149732573829,1,5.111987788356544,8,1.0,1.0,0
946,1958,2n Cycle,Together,10.184560331647974,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,3,11,0,210,67,6.470799503782602,0,5.351858133476067,9,,1.0,7
3867,1947,PhD,Together,11.199036300349274,0,1,2013-08-31,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,3,11,0,1095,78,5.713732805509369,1,6.999422467507961,25,3.0,1.0,9
6940,1966,PhD,Single,10.752248627616684,1,2,2013-10-21,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,3,11,0,223,59,5.529429087511423,3,5.4116460518550396,8,3.0,0.0,0
55,1963,Graduation,Together,10.937632428649502,0,1,2012-12-07,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,3,11,0,597,62,6.345636360828596,1,6.393590753950631,18,1.0,1.0,5
7093,1985,Graduation,Married,9.902837341194541,1,0,2013-11-14,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,3,11,0,22,40,5.429345628954441,1,3.1354942159291497,3,1.0,1.0,0
5084,1975,Graduation,Widow,10.97388896343752,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,3,11,0,1064,50,5.231108616854587,1,6.970730078143525,23,1.0,0.0,9
1777,1980,Basic,Married,10.164543268920198,0,0,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,74,45,6.493753839851686,0,4.31748811353631,5,0.0,1.0,7
8162,1956,Master,Together,9.593014391783532,0,0,2013-01-01,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,26,69,6.300785794663244,0,3.295836866004329,4,2.0,1.0,0
10826,1959,Graduation,Married,9.835797403566177,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,60,66,6.3080984415095305,0,4.110873864173311,4,1.0,1.0,6
8754,1974,PhD,Together,10.715949927730533,0,1,2013-05-16,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,3,11,0,20,51,6.016157159698354,1,3.044522437723423,3,3.0,1.0,0
1987,1987,Basic,Single,9.955320701176145,1,0,2013-09-25,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,59,38,5.627621113690637,1,4.0943445622221,5,0.0,0.0,0
11007,1968,PhD,Married,10.281512944885511,1,0,2013-05-09,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34,57,6.0330862217988015,1,3.5553480614894135,4,3.0,1.0,6
7426,1971,2n Cycle,Married,10.909454441052057,1,1,2013-11-07,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,3,11,0,198,54,5.459585514144159,2,5.293304824724492,9,,1.0,8
9153,1964,PhD,Married,10.990448898463375,0,1,2013-07-29,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,3,11,0,1048,61,5.817111159963204,1,6.955592608396297,25,3.0,1.0,9
10379,1962,Master,Single,10.989487303153394,0,2,2013-11-08,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,3,11,0,574,63,5.455321115357702,2,6.354370040797351,16,2.0,0.0,7
9204,1970,Graduation,Widow,11.108439876975565,0,1,2012-09-12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,3,11,0,1029,55,6.486160788944089,1,6.937314081223682,13,1.0,0.0,5
3197,1980,Graduation,Married,11.256147567657031,0,1,2013-12-16,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,3,11,0,670,45,5.278114659230517,1,6.508769136971682,18,1.0,1.0,2
2920,1975,PhD,Single,10.870756529174912,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,990,50,6.3561076606958915,1,6.898714534329988,14,3.0,0.0,7
6961,1974,Graduation,Married,10.194364515884429,2,0,2014-05-22,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,11,51,3.6635616461296463,2,2.4849066497880004,3,1.0,1.0,4
4673,1963,PhD,Married,11.305913595583258,0,1,2012-10-30,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,3,11,1,1241,62,6.410174881966167,1,7.124478262493424,18,3.0,1.0,5
9937,1979,Graduation,Single,11.161067472299884,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,576,46,5.187385805840755,0,6.3578422665081,16,1.0,0.0,1
8779,1985,2n Cycle,Married,10.495321571395584,1,0,2013-06-16,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,3,11,1,172,40,5.937536205082426,1,5.153291594497779,8,,1.0,7
9596,1980,PhD,Single,11.086686057645586,0,0,2013-12-23,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,3,11,0,664,45,5.241747015059643,0,6.499787040655854,19,3.0,0.0,1
2891,1963,Graduation,Divorced,11.12901145469236,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,928,62,5.541263545158426,1,6.834108738813838,21,1.0,0.0,5
4910,1967,Graduation,Divorced,11.13814473899306,0,0,2012-08-30,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,3,11,0,2074,58,6.505784060128229,0,7.637716432664798,29,1.0,0.0,5
75,1982,2n Cycle,Together,10.62230247984465,0,0,2013-07-25,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,3,11,0,467,43,5.8289456176102075,0,6.148468295917647,14,,1.0,2
10120,1955,Graduation,Together,10.569957026509712,0,1,2013-10-24,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,3,11,0,257,70,5.517452896464707,1,5.552959584921617,10,1.0,1.0,2
6327,1967,Graduation,Together,11.094040714902595,0,0,2013-12-19,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,3,11,0,1146,58,5.262690188904886,0,7.044905117129371,16,1.0,1.0,1
10142,1976,PhD,Divorced,11.104611302157315,0,1,2013-03-07,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,689,49,6.173786103901937,1,6.536691597591305,18,3.0,0.0,5
9826,1972,PhD,Single,11.372029880265352,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,2114,53,6.486160788944089,0,7.656810091480378,21,3.0,0.0,9
1501,1982,PhD,Married,11.9879415110395,0,0,2012-08-04,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,3,11,0,1717,43,6.543911845564792,0,7.4489161025442,29,3.0,1.0,9
10767,1989,PhD,Together,11.262487795081473,0,0,2014-05-16,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,3,11,0,1346,36,3.8066624897703196,0,7.205635176410364,20,3.0,1.0,1
